order,id,date,time,title,url,visitCount,typedCount,transition
3159,4075,6/25/2026,13:20:34,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor,1553,0,link
3160,79366,6/25/2026,13:20:13,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/3ad3eb1a-8b6a-488a-b06c-af6d4a37b0fe,9,0,link
3161,4075,6/25/2026,13:20:12,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor,1553,0,link
3162,4069,6/25/2026,13:20:11,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2,126,0,link
3163,64796,6/25/2026,13:19:37,Console Home | Console Home | eu-west-2,https://eu-west-2.console.aws.amazon.com/console/home?region=eu-west-2#,150,0,link
3164,65381,6/25/2026,13:19:34,AWS access portal,https://d-9c677e465f.awsapps.com/start/#/console?account_id=306646034796&role_name=Infra_Team_Dev_Stage_Accounts&referrer=accessPortal,91,0,link
3165,64697,6/25/2026,13:11:24,Accounts | AWS access portal,https://d-9c677e465f.awsapps.com/start/#/?tab=accounts,151,1,auto_bookmark
3166,79436,6/25/2026,13:11:19,AWS access portal,https://d-9c677e465f.awsapps.com/start/#/?clientId=d2pZZHpCQkR4ZkxSR1BqWjZvaGJfV1YxTFhkbGMzUXRNZw%3D%3D&clientType=aGFzQ29uc2VudERldGFpbHNwdWJsaWM%3D&deviceContextId=ZXlKcmFXUWlPaUpyWlhrdE1UVTJOamsyT0RJd09DSXNJbUZzWnlJNklraFRNemcwSW4wLmV5SnlaV2RwYjI0aU9pSmxkUzEzWlhOMExUSWlMQ0oxYzJWeVEyOWtaU0k2SW5sR2FEQkhZbTlFZGtwR00zTjNVazl6ZDJsRE9FNUpSMWM1YlVaVmRXRm1UMUJZWVVjeldXbDFNMWhxUlhGSWVXVjJkVU55Tm0xNmNYa3pSMGMxYmxZaWZRLjFEWkQ2WjhYNEVvejNhRmJNS3JfM3J3dGo1TG9GNTdiX2dja1U3VlVtQmptUVFtbWVnZld4WUFlejloQXJ1a3o%3D,2,0,link
3167,79436,6/25/2026,13:11:19,AWS access portal,https://d-9c677e465f.awsapps.com/start/#/?clientId=d2pZZHpCQkR4ZkxSR1BqWjZvaGJfV1YxTFhkbGMzUXRNZw%3D%3D&clientType=aGFzQ29uc2VudERldGFpbHNwdWJsaWM%3D&deviceContextId=ZXlKcmFXUWlPaUpyWlhrdE1UVTJOamsyT0RJd09DSXNJbUZzWnlJNklraFRNemcwSW4wLmV5SnlaV2RwYjI0aU9pSmxkUzEzWlhOMExUSWlMQ0oxYzJWeVEyOWtaU0k2SW5sR2FEQkhZbTlFZGtwR00zTjNVazl6ZDJsRE9FNUpSMWM1YlVaVmRXRm1UMUJZWVVjeldXbDFNMWhxUlhGSWVXVjJkVU55Tm0xNmNYa3pSMGMxYmxZaWZRLjFEWkQ2WjhYNEVvejNhRmJNS3JfM3J3dGo1TG9GNTdiX2dja1U3VlVtQmptUVFtbWVnZld4WUFlejloQXJ1a3o%3D,2,0,link
3168,79435,6/25/2026,13:11:17,AWS access portal,https://d-9c677e465f.awsapps.com/start/#/device?user_code=QDGW-NNQR,1,0,auto_toplevel
3169,64697,6/25/2026,13:11:13,Accounts | AWS access portal,https://d-9c677e465f.awsapps.com/start/#/?tab=accounts,151,1,link
3170,79432,6/25/2026,13:10:40,Amazon Web Services,https://eu-west-2.signin.aws/platform/d-9c677e465f/login?workflowStateHandle=4473dfd6-9aac-492d-b291-b14eb11cb100,1,0,link
3171,64697,6/25/2026,13:10:39,Accounts | AWS access portal,https://d-9c677e465f.awsapps.com/start/#/?tab=accounts,151,1,reload
3172,64697,6/25/2026,13:07:46,Accounts | AWS access portal,https://d-9c677e465f.awsapps.com/start/#/?tab=accounts,151,1,auto_bookmark
3173,79431,6/25/2026,13:07:37,AWS access portal,https://d-9c677e465f.awsapps.com/start/#/?clientId=d2pZZHpCQkR4ZkxSR1BqWjZvaGJfV1YxTFhkbGMzUXRNZw%3D%3D&clientType=aGFzQ29uc2VudERldGFpbHNwdWJsaWM%3D&deviceContextId=ZXlKcmFXUWlPaUpyWlhrdE1UVTJOamsyT0RJd09DSXNJbUZzWnlJNklraFRNemcwSW4wLmV5SnlaV2RwYjI0aU9pSmxkUzEzWlhOMExUSWlMQ0oxYzJWeVEyOWtaU0k2SW5SWGVVZFBkR2hFTjBSUmJrNW9NMGQxV0c1emFVNVdRa2xSY1hkcGNFUkxjV293ZEdSaWNVSklNbkZMU1c1NldraE5jbG8xUjIxWk9HcGZUR1J3Vm1naWZRLkp5TzlfTGRVdmFMajlKNkhUWXpYVHBidXhERGtiTnpqbUdMa1hDemZrRm4xXzJhSjhIVi1PSFpiMXNqRVloeDc%3D,2,0,link
3174,79431,6/25/2026,13:07:37,AWS access portal,https://d-9c677e465f.awsapps.com/start/#/?clientId=d2pZZHpCQkR4ZkxSR1BqWjZvaGJfV1YxTFhkbGMzUXRNZw%3D%3D&clientType=aGFzQ29uc2VudERldGFpbHNwdWJsaWM%3D&deviceContextId=ZXlKcmFXUWlPaUpyWlhrdE1UVTJOamsyT0RJd09DSXNJbUZzWnlJNklraFRNemcwSW4wLmV5SnlaV2RwYjI0aU9pSmxkUzEzWlhOMExUSWlMQ0oxYzJWeVEyOWtaU0k2SW5SWGVVZFBkR2hFTjBSUmJrNW9NMGQxV0c1emFVNVdRa2xSY1hkcGNFUkxjV293ZEdSaWNVSklNbkZMU1c1NldraE5jbG8xUjIxWk9HcGZUR1J3Vm1naWZRLkp5TzlfTGRVdmFMajlKNkhUWXpYVHBidXhERGtiTnpqbUdMa1hDemZrRm4xXzJhSjhIVi1PSFpiMXNqRVloeDc%3D,2,0,link
3175,79430,6/25/2026,13:07:35,AWS access portal,https://d-9c677e465f.awsapps.com/start/#/device?user_code=KGVZ-MCBZ,1,0,auto_toplevel
3176,79334,6/25/2026,12:55:26,Peers Conditions Matrix List Api – Django REST framework,https://config-server.dev-bridgewise.com/api/peers/conditions-matrix,13,11,typed
3177,79334,6/25/2026,12:55:13,Peers Conditions Matrix List Api – Django REST framework,https://config-server.dev-bridgewise.com/api/peers/conditions-matrix,13,11,typed
3178,65618,6/25/2026,12:54:52,403 Forbidden,https://config-server.dev-bridgewise.com/admin,16,15,typed
3179,65724,6/25/2026,12:54:52,403 Forbidden,https://config-server.dev-bridgewise.com/admin/,36,21,typed
3180,79429,6/25/2026,12:48:40,"Нова Пошта. Вантажне відділення №1 (до 1100 кг) с. Татарів, Івано-Франківська область - Google Maps","https://www.google.com/maps/place/%D0%9D%D0%BE%D0%B2%D0%B0+%D0%9F%D0%BE%D1%88%D1%82%D0%B0.+%D0%92%D0%B0%D0%BD%D1%82%D0%B0%D0%B6%D0%BD%D0%B5+%D0%B2%D1%96%D0%B4%D0%B4%D1%96%D0%BB%D0%B5%D0%BD%D0%BD%D1%8F+%E2%84%961+(%D0%B4%D0%BE+1100+%D0%BA%D0%B3)+%D1%81.+%D0%A2%D0%B0%D1%82%D0%B0%D1%80%D1%96%D0%B2,+%D0%86%D0%B2%D0%B0%D0%BD%D0%BE-%D0%A4%D1%80%D0%B0%D0%BD%D0%BA%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%B0+%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C/@48.3477407,24.5682065,15.75z/data=!4m10!1m2!2m1!1z0J3QvtCy0LDRjyDQn9C-0YfRgtCwLg!3m6!1s0x47372162b05f4ce3:0x35dc200701b9cde1!8m2!3d48.3480034!4d24.574275!15sChbQndC-0LLQsNGPINCf0L7Rh9GC0LAuIgOIAQGSAQ9jb3VyaWVyX3NlcnZpY2XgAQA!16s%2Fg%2F11vlw47xvx?entry=ttu&g_ep=EgoyMDI2MDYyMi4wIKXMDSoASAFQAw%3D%3D",1,0,link
3181,79428,6/25/2026,12:48:38,"Нова Пошта. Вантажне відділення №1 (до 1100 кг) с. Татарів, Івано-Франківська область - Google Maps","https://www.google.com/maps/place/%D0%9D%D0%BE%D0%B2%D0%B0+%D0%9F%D0%BE%D1%88%D1%82%D0%B0.+%D0%92%D0%B0%D0%BD%D1%82%D0%B0%D0%B6%D0%BD%D0%B5+%D0%B2%D1%96%D0%B4%D0%B4%D1%96%D0%BB%D0%B5%D0%BD%D0%BD%D1%8F+%E2%84%961+(%D0%B4%D0%BE+1100+%D0%BA%D0%B3)+%D1%81.+%D0%A2%D0%B0%D1%82%D0%B0%D1%80%D1%96%D0%B2,+%D0%86%D0%B2%D0%B0%D0%BD%D0%BE-%D0%A4%D1%80%D0%B0%D0%BD%D0%BA%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%B0+%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C/@48.3479142,24.5728024,16.37z/data=!4m10!1m2!2m1!1z0J3QvtCy0LDRjyDQn9C-0YfRgtCwLg!3m6!1s0x47372162b05f4ce3:0x35dc200701b9cde1!8m2!3d48.3480034!4d24.574275!15sChbQndC-0LLQsNGPINCf0L7Rh9GC0LAuIgOIAQGSAQ9jb3VyaWVyX3NlcnZpY2XgAQA!16s%2Fg%2F11vlw47xvx?entry=ttu&g_ep=EgoyMDI2MDYyMi4wIKXMDSoASAFQAw%3D%3D",1,0,link
3182,79427,6/25/2026,12:48:37,"Нова Пошта. Вантажне відділення №1 (до 1100 кг) с. Татарів, Івано-Франківська область - Google Maps","https://www.google.com/maps/place/%D0%9D%D0%BE%D0%B2%D0%B0+%D0%9F%D0%BE%D1%88%D1%82%D0%B0.+%D0%92%D0%B0%D0%BD%D1%82%D0%B0%D0%B6%D0%BD%D0%B5+%D0%B2%D1%96%D0%B4%D0%B4%D1%96%D0%BB%D0%B5%D0%BD%D0%BD%D1%8F+%E2%84%961+(%D0%B4%D0%BE+1100+%D0%BA%D0%B3)+%D1%81.+%D0%A2%D0%B0%D1%82%D0%B0%D1%80%D1%96%D0%B2,+%D0%86%D0%B2%D0%B0%D0%BD%D0%BE-%D0%A4%D1%80%D0%B0%D0%BD%D0%BA%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%B0+%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C/@48.3480034,24.5742751,17z/data=!4m10!1m2!2m1!1z0J3QvtCy0LDRjyDQn9C-0YfRgtCwLg!3m6!1s0x47372162b05f4ce3:0x35dc200701b9cde1!8m2!3d48.3480034!4d24.574275!15sChbQndC-0LLQsNGPINCf0L7Rh9GC0LAuIgOIAQGSAQ9jb3VyaWVyX3NlcnZpY2XgAQA!16s%2Fg%2F11vlw47xvx?entry=ttu&g_ep=EgoyMDI2MDYyMi4wIKXMDSoASAFQAw%3D%3D",2,0,link
3183,79427,6/25/2026,12:48:37,"Нова Пошта. Вантажне відділення №1 (до 1100 кг) с. Татарів, Івано-Франківська область - Google Maps","https://www.google.com/maps/place/%D0%9D%D0%BE%D0%B2%D0%B0+%D0%9F%D0%BE%D1%88%D1%82%D0%B0.+%D0%92%D0%B0%D0%BD%D1%82%D0%B0%D0%B6%D0%BD%D0%B5+%D0%B2%D1%96%D0%B4%D0%B4%D1%96%D0%BB%D0%B5%D0%BD%D0%BD%D1%8F+%E2%84%961+(%D0%B4%D0%BE+1100+%D0%BA%D0%B3)+%D1%81.+%D0%A2%D0%B0%D1%82%D0%B0%D1%80%D1%96%D0%B2,+%D0%86%D0%B2%D0%B0%D0%BD%D0%BE-%D0%A4%D1%80%D0%B0%D0%BD%D0%BA%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%B0+%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C/@48.3480034,24.5742751,17z/data=!4m10!1m2!2m1!1z0J3QvtCy0LDRjyDQn9C-0YfRgtCwLg!3m6!1s0x47372162b05f4ce3:0x35dc200701b9cde1!8m2!3d48.3480034!4d24.574275!15sChbQndC-0LLQsNGPINCf0L7Rh9GC0LAuIgOIAQGSAQ9jb3VyaWVyX3NlcnZpY2XgAQA!16s%2Fg%2F11vlw47xvx?entry=ttu&g_ep=EgoyMDI2MDYyMi4wIKXMDSoASAFQAw%3D%3D",2,0,link
3184,79426,6/25/2026,12:48:35,"Нова Пошта. Вантажне відділення №1 (до 1100 кг) с. Татарів, Івано-Франківська область - Google Maps","https://www.google.com/maps/place/%D0%9D%D0%BE%D0%B2%D0%B0+%D0%9F%D0%BE%D1%88%D1%82%D0%B0.+%D0%92%D0%B0%D0%BD%D1%82%D0%B0%D0%B6%D0%BD%D0%B5+%D0%B2%D1%96%D0%B4%D0%B4%D1%96%D0%BB%D0%B5%D0%BD%D0%BD%D1%8F+%E2%84%961+(%D0%B4%D0%BE+1100+%D0%BA%D0%B3)+%D1%81.+%D0%A2%D0%B0%D1%82%D0%B0%D1%80%D1%96%D0%B2,+%D0%86%D0%B2%D0%B0%D0%BD%D0%BE-%D0%A4%D1%80%D0%B0%D0%BD%D0%BA%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%B0+%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C/@48.3480034,24.5742751,3a,75y/data=!3m8!1e2!3m6!1sCIHM0ogKEICAgICn1YS-cg!2e10!3e12!6shttps:%2F%2Flh3.googleusercontent.com%2Fgps-cs-s%2FAPNQkAFHlzGQLIQgVi6wEN_wCx2N6b5JXXmHX3tQpzWUNNjNlXZD_CPWhESk7OkTXCRASFE6ruqWDd1FIdNBjEZrX3Os4MEYwyyFt811sFBR4x4GBZWmBM9IHxRhloTiqan2kmshm0ON%3Dw203-h439-k-no!7i1884!8i4080!4m11!1m2!2m1!1z0J3QvtCy0LDRjyDQn9C-0YfRgtCwLg!3m7!1s0x47372162b05f4ce3:0x35dc200701b9cde1!8m2!3d48.3480034!4d24.574275!10e5!15sChbQndC-0LLQsNGPINCf0L7Rh9GC0LAuIgOIAQGSAQ9jb3VyaWVyX3NlcnZpY2XgAQA!16s%2Fg%2F11vlw47xvx?entry=ttu&g_ep=EgoyMDI2MDYyMi4wIKXMDSoASAFQAw%3D%3D",1,0,link
3185,79425,6/25/2026,12:48:34,"Нова Пошта. Вантажне відділення №1 (до 1100 кг) с. Татарів, Івано-Франківська область - Google Maps","https://www.google.com/maps/place/%D0%9D%D0%BE%D0%B2%D0%B0+%D0%9F%D0%BE%D1%88%D1%82%D0%B0.+%D0%92%D0%B0%D0%BD%D1%82%D0%B0%D0%B6%D0%BD%D0%B5+%D0%B2%D1%96%D0%B4%D0%B4%D1%96%D0%BB%D0%B5%D0%BD%D0%BD%D1%8F+%E2%84%961+(%D0%B4%D0%BE+1100+%D0%BA%D0%B3)+%D1%81.+%D0%A2%D0%B0%D1%82%D0%B0%D1%80%D1%96%D0%B2,+%D0%86%D0%B2%D0%B0%D0%BD%D0%BE-%D0%A4%D1%80%D0%B0%D0%BD%D0%BA%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%B0+%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C/@48.3480034,24.5742751,3a,75y,90t/data=!3m8!1e2!3m6!1sCIHM0ogKEICAgICn1YS-cg!2e10!3e12!6shttps:%2F%2Flh3.googleusercontent.com%2Fgps-cs-s%2FAPNQkAFHlzGQLIQgVi6wEN_wCx2N6b5JXXmHX3tQpzWUNNjNlXZD_CPWhESk7OkTXCRASFE6ruqWDd1FIdNBjEZrX3Os4MEYwyyFt811sFBR4x4GBZWmBM9IHxRhloTiqan2kmshm0ON%3Dw203-h439-k-no!7i1884!8i4080!4m11!1m2!2m1!1z0J3QvtCy0LDRjyDQn9C-0YfRgtCwLg!3m7!1s0x47372162b05f4ce3:0x35dc200701b9cde1!8m2!3d48.3480034!4d24.574275!10e5!15sChbQndC-0LLQsNGPINCf0L7Rh9GC0LAuIgOIAQGSAQ9jb3VyaWVyX3NlcnZpY2XgAQA!16s%2Fg%2F11vlw47xvx?entry=ttu&g_ep=EgoyMDI2MDYyMi4wIKXMDSoASAFQAw%3D%3D",2,0,link
3186,79425,6/25/2026,12:48:34,"Нова Пошта. Вантажне відділення №1 (до 1100 кг) с. Татарів, Івано-Франківська область - Google Maps","https://www.google.com/maps/place/%D0%9D%D0%BE%D0%B2%D0%B0+%D0%9F%D0%BE%D1%88%D1%82%D0%B0.+%D0%92%D0%B0%D0%BD%D1%82%D0%B0%D0%B6%D0%BD%D0%B5+%D0%B2%D1%96%D0%B4%D0%B4%D1%96%D0%BB%D0%B5%D0%BD%D0%BD%D1%8F+%E2%84%961+(%D0%B4%D0%BE+1100+%D0%BA%D0%B3)+%D1%81.+%D0%A2%D0%B0%D1%82%D0%B0%D1%80%D1%96%D0%B2,+%D0%86%D0%B2%D0%B0%D0%BD%D0%BE-%D0%A4%D1%80%D0%B0%D0%BD%D0%BA%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%B0+%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C/@48.3480034,24.5742751,3a,75y,90t/data=!3m8!1e2!3m6!1sCIHM0ogKEICAgICn1YS-cg!2e10!3e12!6shttps:%2F%2Flh3.googleusercontent.com%2Fgps-cs-s%2FAPNQkAFHlzGQLIQgVi6wEN_wCx2N6b5JXXmHX3tQpzWUNNjNlXZD_CPWhESk7OkTXCRASFE6ruqWDd1FIdNBjEZrX3Os4MEYwyyFt811sFBR4x4GBZWmBM9IHxRhloTiqan2kmshm0ON%3Dw203-h439-k-no!7i1884!8i4080!4m11!1m2!2m1!1z0J3QvtCy0LDRjyDQn9C-0YfRgtCwLg!3m7!1s0x47372162b05f4ce3:0x35dc200701b9cde1!8m2!3d48.3480034!4d24.574275!10e5!15sChbQndC-0LLQsNGPINCf0L7Rh9GC0LAuIgOIAQGSAQ9jb3VyaWVyX3NlcnZpY2XgAQA!16s%2Fg%2F11vlw47xvx?entry=ttu&g_ep=EgoyMDI2MDYyMi4wIKXMDSoASAFQAw%3D%3D",2,0,link
3187,79424,6/25/2026,12:48:32,Google Maps,"https://www.google.com/maps/place/%D0%9D%D0%BE%D0%B2%D0%B0+%D0%9F%D0%BE%D1%88%D1%82%D0%B0.+%D0%92%D0%B0%D0%BD%D1%82%D0%B0%D0%B6%D0%BD%D0%B5+%D0%B2%D1%96%D0%B4%D0%B4%D1%96%D0%BB%D0%B5%D0%BD%D0%BD%D1%8F+%E2%84%961+(%D0%B4%D0%BE+1100+%D0%BA%D0%B3)+%D1%81.+%D0%A2%D0%B0%D1%82%D0%B0%D1%80%D1%96%D0%B2,+%D0%86%D0%B2%D0%B0%D0%BD%D0%BE-%D0%A4%D1%80%D0%B0%D0%BD%D0%BA%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%B0+%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C/@48.348015,24.5742923,674a,75y,287.03h,90t/data=!3m7!1e1!3m5!1sRcHPF6_HJg9-hFplfbVdvQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D0%26panoid%3DRcHPF6_HJg9-hFplfbVdvQ%26yaw%3D287.03326!7i13312!8i6656!4m11!1m2!2m1!1z0J3QvtCy0LDRjyDQn9C-0YfRgtCwLg!3m7!1s0x47372162b05f4ce3:0x35dc200701b9cde1!8m2!3d48.3480034!4d24.574275!10e5!15sChbQndC-0LLQsNGPINCf0L7Rh9GC0LAuIgOIAQGSAQ9jb3VyaWVyX3NlcnZpY2XgAQA!16s%2Fg%2F11vlw47xvx?entry=ttu&g_ep=EgoyMDI2MDYyMi4wIKXMDSoASAFQAw%3D%3D",2,0,link
3188,79424,6/25/2026,12:48:32,Google Maps,"https://www.google.com/maps/place/%D0%9D%D0%BE%D0%B2%D0%B0+%D0%9F%D0%BE%D1%88%D1%82%D0%B0.+%D0%92%D0%B0%D0%BD%D1%82%D0%B0%D0%B6%D0%BD%D0%B5+%D0%B2%D1%96%D0%B4%D0%B4%D1%96%D0%BB%D0%B5%D0%BD%D0%BD%D1%8F+%E2%84%961+(%D0%B4%D0%BE+1100+%D0%BA%D0%B3)+%D1%81.+%D0%A2%D0%B0%D1%82%D0%B0%D1%80%D1%96%D0%B2,+%D0%86%D0%B2%D0%B0%D0%BD%D0%BE-%D0%A4%D1%80%D0%B0%D0%BD%D0%BA%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%B0+%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C/@48.348015,24.5742923,674a,75y,287.03h,90t/data=!3m7!1e1!3m5!1sRcHPF6_HJg9-hFplfbVdvQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D0%26panoid%3DRcHPF6_HJg9-hFplfbVdvQ%26yaw%3D287.03326!7i13312!8i6656!4m11!1m2!2m1!1z0J3QvtCy0LDRjyDQn9C-0YfRgtCwLg!3m7!1s0x47372162b05f4ce3:0x35dc200701b9cde1!8m2!3d48.3480034!4d24.574275!10e5!15sChbQndC-0LLQsNGPINCf0L7Rh9GC0LAuIgOIAQGSAQ9jb3VyaWVyX3NlcnZpY2XgAQA!16s%2Fg%2F11vlw47xvx?entry=ttu&g_ep=EgoyMDI2MDYyMi4wIKXMDSoASAFQAw%3D%3D",2,0,link
3189,79423,6/25/2026,12:48:32,461 Nezalezhnosti St - Google Maps,"https://www.google.com/maps/place/%D0%9D%D0%BE%D0%B2%D0%B0+%D0%9F%D0%BE%D1%88%D1%82%D0%B0.+%D0%92%D0%B0%D0%BD%D1%82%D0%B0%D0%B6%D0%BD%D0%B5+%D0%B2%D1%96%D0%B4%D0%B4%D1%96%D0%BB%D0%B5%D0%BD%D0%BD%D1%8F+%E2%84%961+(%D0%B4%D0%BE+1100+%D0%BA%D0%B3)+%D1%81.+%D0%A2%D0%B0%D1%82%D0%B0%D1%80%D1%96%D0%B2,+%D0%86%D0%B2%D0%B0%D0%BD%D0%BE-%D0%A4%D1%80%D0%B0%D0%BD%D0%BA%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%B0+%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C/@48.3464324,24.5741815,3039a,13.1y/data=!3m5!1e1!3m3!1sRcHPF6_HJg9-hFplfbVdvQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D90%26panoid%3DRcHPF6_HJg9-hFplfbVdvQ%26yaw%3D0!4m11!1m2!2m1!1z0J3QvtCy0LDRjyDQn9C-0YfRgtCwLg!3m7!1s0x47372162b05f4ce3:0x35dc200701b9cde1!8m2!3d48.3480034!4d24.574275!10e5!15sChbQndC-0LLQsNGPINCf0L7Rh9GC0LAuIgOIAQGSAQ9jb3VyaWVyX3NlcnZpY2XgAQA!16s%2Fg%2F11vlw47xvx?entry=ttu&g_ep=EgoyMDI2MDYyMi4wIKXMDSoASAFQAw%3D%3D",1,0,link
3190,79422,6/25/2026,12:48:30,"Нова Пошта. Вантажне відділення №1 (до 1100 кг) с. Татарів, Івано-Франківська область - Google Maps","https://www.google.com/maps/place/%D0%9D%D0%BE%D0%B2%D0%B0+%D0%9F%D0%BE%D1%88%D1%82%D0%B0.+%D0%92%D0%B0%D0%BD%D1%82%D0%B0%D0%B6%D0%BD%D0%B5+%D0%B2%D1%96%D0%B4%D0%B4%D1%96%D0%BB%D0%B5%D0%BD%D0%BD%D1%8F+%E2%84%961+(%D0%B4%D0%BE+1100+%D0%BA%D0%B3)+%D1%81.+%D0%A2%D0%B0%D1%82%D0%B0%D1%80%D1%96%D0%B2,+%D0%86%D0%B2%D0%B0%D0%BD%D0%BE-%D0%A4%D1%80%D0%B0%D0%BD%D0%BA%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%B0+%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C/@48.3464324,24.5741815,17.44z/data=!4m10!1m2!2m1!1z0J3QvtCy0LDRjyDQn9C-0YfRgtCwLg!3m6!1s0x47372162b05f4ce3:0x35dc200701b9cde1!8m2!3d48.3480034!4d24.574275!15sChbQndC-0LLQsNGPINCf0L7Rh9GC0LAuIgOIAQGSAQ9jb3VyaWVyX3NlcnZpY2XgAQA!16s%2Fg%2F11vlw47xvx?entry=ttu&g_ep=EgoyMDI2MDYyMi4wIKXMDSoASAFQAw%3D%3D",1,0,link
3191,79421,6/25/2026,12:48:30,"Нова Пошта. Вантажне відділення №1 (до 1100 кг) с. Татарів, Івано-Франківська область - Google Maps","https://www.google.com/maps/place/%D0%9D%D0%BE%D0%B2%D0%B0+%D0%9F%D0%BE%D1%88%D1%82%D0%B0.+%D0%92%D0%B0%D0%BD%D1%82%D0%B0%D0%B6%D0%BD%D0%B5+%D0%B2%D1%96%D0%B4%D0%B4%D1%96%D0%BB%D0%B5%D0%BD%D0%BD%D1%8F+%E2%84%961+(%D0%B4%D0%BE+1100+%D0%BA%D0%B3)+%D1%81.+%D0%A2%D0%B0%D1%82%D0%B0%D1%80%D1%96%D0%B2,+%D0%86%D0%B2%D0%B0%D0%BD%D0%BE-%D0%A4%D1%80%D0%B0%D0%BD%D0%BA%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%B0+%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C/@48.3464324,24.5741815,17.44z/data=!4m9!1m2!2m1!1z0J3QvtCy0LDRjyDQn9C-0YfRgtCwLg!3m5!1s0x47372162b05f4ce3:0x35dc200701b9cde1!8m2!3d48.3480034!4d24.5742756!15sChbQndC-0LLQsNGPINCf0L7Rh9GC0LAuIgOIAQGSAQ9jb3VyaWVyX3NlcnZpY2XgAQA?entry=ttu&g_ep=EgoyMDI2MDYyMi4wIKXMDSoASAFQAw%3D%3D",1,0,link
3192,79420,6/25/2026,12:48:29,"Нова Пошта. Вантажне відділення №1 (до 1100 кг) с. Татарів, Івано-Франківська область - Google Maps","https://www.google.com/maps/search/%D0%9D%D0%BE%D0%B2%D0%B0%D1%8F+%D0%9F%D0%BE%D1%87%D1%82%D0%B0./@48.3464324,24.5741815,17.44z?entry=ttu&g_ep=EgoyMDI2MDYyMi4wIKXMDSoASAFQAw%3D%3D",1,0,link
3193,79419,6/25/2026,12:48:29,Новая Почта. - Google Maps,"https://www.google.com/maps/search/%D0%9D%D0%BE%D0%B2%D0%B0%D1%8F+%D0%9F%D0%BE%D1%87%D1%82%D0%B0./@48.3456756,24.5740774,16.51z?entry=ttu&g_ep=EgoyMDI2MDYyMi4wIKXMDSoASAFQAw%3D%3D",1,0,link
3194,79418,6/25/2026,12:48:27,Новая Почта. - Google Maps,"https://www.google.com/maps/search/%D0%9D%D0%BE%D0%B2%D0%B0%D1%8F+%D0%9F%D0%BE%D1%87%D1%82%D0%B0./@48.3458665,24.5741228,16.51z?entry=ttu&g_ep=EgoyMDI2MDYyMi4wIKXMDSoASAFQAw%3D%3D",1,0,link
3195,79417,6/25/2026,12:48:26,Новая Почта. - Google Maps,"https://www.google.com/maps/search/%D0%9D%D0%BE%D0%B2%D0%B0%D1%8F+%D0%9F%D0%BE%D1%87%D1%82%D0%B0./@48.3416586,24.5630448,14z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI2MDYyMi4wIKXMDSoASAFQAw%3D%3D",1,0,link
